nohup: ignoring input
Using downloaded and verified file: ./data/SVHN/raw/train/train_32x32.mat
Using downloaded and verified file: ./data/SVHN/raw/test/test_32x32.mat
Train - Iteration 0: 	Loss_clf1: 0.0315, Loss_clf2: 0.0326, Loss_discrepancy: 0.0007
Train - Iteration 50: 	Loss_clf1: 0.8589, Loss_clf2: 0.8625, Loss_discrepancy: 0.0122
Train - Iteration 100: 	Loss_clf1: 0.4771, Loss_clf2: 0.4765, Loss_discrepancy: 0.0064
Train - Iteration 150: 	Loss_clf1: 0.4381, Loss_clf2: 0.4400, Loss_discrepancy: 0.0056
Train - Iteration 200: 	Loss_clf1: 0.3737, Loss_clf2: 0.3744, Loss_discrepancy: 0.0053
Train - Iteration 250: 	Loss_clf1: 0.3846, Loss_clf2: 0.3859, Loss_discrepancy: 0.0051
Train - Iteration 300: 	Loss_clf1: 0.3507, Loss_clf2: 0.3515, Loss_discrepancy: 0.0051
Train - Iteration 350: 	Loss_clf1: 0.3361, Loss_clf2: 0.3381, Loss_discrepancy: 0.0058
Train - Iteration 400: 	Loss_clf1: 0.3372, Loss_clf2: 0.3382, Loss_discrepancy: 0.0057
Train - Iteration 450: 	Loss_clf1: 0.3429, Loss_clf2: 0.3435, Loss_discrepancy: 0.0069
Train - Epoch [1]: 		Loss_clf1: 0.4315, Loss_clf2: 0.4329, Loss_discrepancy: 0.0066
Test - Epoch [1]: Accuracy_clf1: 74.08%, Accuracy_clf2: 74.21%, Accuracy_ensemble: 74.24%
-----------------------------------------------------------------------------------------------

Train - Iteration 0: 	Loss_clf1: 0.0055, Loss_clf2: 0.0054, Loss_discrepancy: 0.0001
Train - Iteration 50: 	Loss_clf1: 0.3048, Loss_clf2: 0.3043, Loss_discrepancy: 0.0072
Train - Iteration 100: 	Loss_clf1: 0.2930, Loss_clf2: 0.2944, Loss_discrepancy: 0.0073
Train - Iteration 150: 	Loss_clf1: 0.3047, Loss_clf2: 0.3054, Loss_discrepancy: 0.0076
Train - Iteration 200: 	Loss_clf1: 0.3076, Loss_clf2: 0.3080, Loss_discrepancy: 0.0078
Train - Iteration 250: 	Loss_clf1: 0.2895, Loss_clf2: 0.2901, Loss_discrepancy: 0.0083
Train - Iteration 300: 	Loss_clf1: 0.3032, Loss_clf2: 0.3027, Loss_discrepancy: 0.0080
Train - Iteration 350: 	Loss_clf1: 0.2924, Loss_clf2: 0.2938, Loss_discrepancy: 0.0077
Train - Iteration 400: 	Loss_clf1: 0.2768, Loss_clf2: 0.2783, Loss_discrepancy: 0.0080
Train - Iteration 450: 	Loss_clf1: 0.2959, Loss_clf2: 0.2956, Loss_discrepancy: 0.0076
Train - Epoch [2]: 		Loss_clf1: 0.2969, Loss_clf2: 0.2974, Loss_discrepancy: 0.0078
Test - Epoch [2]: Accuracy_clf1: 76.46%, Accuracy_clf2: 76.13%, Accuracy_ensemble: 76.22%
-----------------------------------------------------------------------------------------------

Train - Iteration 0: 	Loss_clf1: 0.0064, Loss_clf2: 0.0063, Loss_discrepancy: 0.0001
Train - Iteration 50: 	Loss_clf1: 0.2513, Loss_clf2: 0.2519, Loss_discrepancy: 0.0079
Train - Iteration 100: 	Loss_clf1: 0.2370, Loss_clf2: 0.2378, Loss_discrepancy: 0.0071
Train - Iteration 150: 	Loss_clf1: 0.2556, Loss_clf2: 0.2562, Loss_discrepancy: 0.0067
Train - Iteration 200: 	Loss_clf1: 0.2818, Loss_clf2: 0.2819, Loss_discrepancy: 0.0082
Train - Iteration 250: 	Loss_clf1: 0.2707, Loss_clf2: 0.2716, Loss_discrepancy: 0.0075
Train - Iteration 300: 	Loss_clf1: 0.2942, Loss_clf2: 0.2946, Loss_discrepancy: 0.0074
Train - Iteration 350: 	Loss_clf1: 0.2815, Loss_clf2: 0.2825, Loss_discrepancy: 0.0077
Train - Iteration 400: 	Loss_clf1: 0.2680, Loss_clf2: 0.2696, Loss_discrepancy: 0.0072
Train - Iteration 450: 	Loss_clf1: 0.2788, Loss_clf2: 0.2800, Loss_discrepancy: 0.0071
