nohup: ignoring input
Using downloaded and verified file: ./data/SVHN/color/raw/train/train_32x32.mat
Using downloaded and verified file: ./data/SVHN/color/raw/test/test_32x32.mat
Train - Iteration 0: 	Loss_clf1: 0.0441, Loss_clf2: 0.0449, Loss_discrepancy: 0.0007
Train - Iteration 50: 	Loss_clf1: 0.6763, Loss_clf2: 0.6713, Loss_discrepancy: 0.0323
Train - Iteration 100: 	Loss_clf1: 0.1913, Loss_clf2: 0.1937, Loss_discrepancy: 0.0284
Train - Iteration 150: 	Loss_clf1: 0.1188, Loss_clf2: 0.1199, Loss_discrepancy: 0.0244
Train - Iteration 200: 	Loss_clf1: 0.0913, Loss_clf2: 0.0904, Loss_discrepancy: 0.0195
Train - Iteration 250: 	Loss_clf1: 0.0728, Loss_clf2: 0.0718, Loss_discrepancy: 0.0155
Train - Iteration 300: 	Loss_clf1: 0.0618, Loss_clf2: 0.0623, Loss_discrepancy: 0.0124
Train - Iteration 350: 	Loss_clf1: 0.0546, Loss_clf2: 0.0547, Loss_discrepancy: 0.0106
Train - Iteration 400: 	Loss_clf1: 0.0511, Loss_clf2: 0.0518, Loss_discrepancy: 0.0094
Train - Iteration 450: 	Loss_clf1: 0.0472, Loss_clf2: 0.0476, Loss_discrepancy: 0.0085
Train - Epoch [1]: 		Loss_clf1: 0.1522, Loss_clf2: 0.1521, Loss_discrepancy: 0.0175
Test - Epoch [1]: Accuracy_clf1: 15.40%, Accuracy_clf2: 15.55%, Accuracy_ensemble: 15.47%
-----------------------------------------------------------------------------------------------

Train - Iteration 0: 	Loss_clf1: 0.0008, Loss_clf2: 0.0007, Loss_discrepancy: 0.0001
Train - Iteration 50: 	Loss_clf1: 0.0314, Loss_clf2: 0.0315, Loss_discrepancy: 0.0076
Train - Iteration 100: 	Loss_clf1: 0.0334, Loss_clf2: 0.0350, Loss_discrepancy: 0.0072
Train - Iteration 150: 	Loss_clf1: 0.0300, Loss_clf2: 0.0304, Loss_discrepancy: 0.0068
Train - Iteration 200: 	Loss_clf1: 0.0351, Loss_clf2: 0.0331, Loss_discrepancy: 0.0062
Train - Iteration 250: 	Loss_clf1: 0.0350, Loss_clf2: 0.0339, Loss_discrepancy: 0.0058
Train - Iteration 300: 	Loss_clf1: 0.0317, Loss_clf2: 0.0308, Loss_discrepancy: 0.0058
Train - Iteration 350: 	Loss_clf1: 0.0290, Loss_clf2: 0.0294, Loss_discrepancy: 0.0057
Train - Iteration 400: 	Loss_clf1: 0.0285, Loss_clf2: 0.0276, Loss_discrepancy: 0.0056
Train - Iteration 450: 	Loss_clf1: 0.0254, Loss_clf2: 0.0254, Loss_discrepancy: 0.0057
Train - Epoch [2]: 		Loss_clf1: 0.0311, Loss_clf2: 0.0307, Loss_discrepancy: 0.0062
Test - Epoch [2]: Accuracy_clf1: 14.17%, Accuracy_clf2: 14.31%, Accuracy_ensemble: 14.24%
-----------------------------------------------------------------------------------------------

Train - Iteration 0: 	Loss_clf1: 0.0008, Loss_clf2: 0.0005, Loss_discrepancy: 0.0001
Train - Iteration 50: 	Loss_clf1: 0.0168, Loss_clf2: 0.0167, Loss_discrepancy: 0.0054
Train - Iteration 100: 	Loss_clf1: 0.0176, Loss_clf2: 0.0177, Loss_discrepancy: 0.0057
Train - Iteration 150: 	Loss_clf1: 0.0191, Loss_clf2: 0.0190, Loss_discrepancy: 0.0055
Train - Iteration 200: 	Loss_clf1: 0.0228, Loss_clf2: 0.0233, Loss_discrepancy: 0.0056
Train - Iteration 250: 	Loss_clf1: 0.0184, Loss_clf2: 0.0174, Loss_discrepancy: 0.0060
Train - Iteration 300: 	Loss_clf1: 0.0149, Loss_clf2: 0.0147, Loss_discrepancy: 0.0066
Train - Iteration 350: 	Loss_clf1: 0.0183, Loss_clf2: 0.0168, Loss_discrepancy: 0.0071
Train - Iteration 400: 	Loss_clf1: 0.0229, Loss_clf2: 0.0216, Loss_discrepancy: 0.0075
Train - Iteration 450: 	Loss_clf1: 0.0159, Loss_clf2: 0.0150, Loss_discrepancy: 0.0085
Train - Epoch [3]: 		Loss_clf1: 0.0186, Loss_clf2: 0.0180, Loss_discrepancy: 0.0066
Test - Epoch [3]: Accuracy_clf1: 13.28%, Accuracy_clf2: 13.70%, Accuracy_ensemble: 13.49%
-----------------------------------------------------------------------------------------------

Train - Iteration 0: 	Loss_clf1: 0.0002, Loss_clf2: 0.0001, Loss_discrepancy: 0.0002
Train - Iteration 50: 	Loss_clf1: 0.0105, Loss_clf2: 0.0093, Loss_discrepancy: 0.0113
Train - Iteration 100: 	Loss_clf1: 0.0150, Loss_clf2: 0.0133, Loss_discrepancy: 0.0187
Train - Iteration 150: 	Loss_clf1: 0.0158, Loss_clf2: 0.0129, Loss_discrepancy: 0.0171
Train - Iteration 200: 	Loss_clf1: 0.0153, Loss_clf2: 0.0122, Loss_discrepancy: 0.0131
Train - Iteration 250: 	Loss_clf1: 0.0134, Loss_clf2: 0.0099, Loss_discrepancy: 0.0170
Train - Iteration 300: 	Loss_clf1: 0.0159, Loss_clf2: 0.0105, Loss_discrepancy: 0.0297
Train - Iteration 350: 	Loss_clf1: 0.0209, Loss_clf2: 0.0146, Loss_discrepancy: 0.0195
Train - Iteration 400: 	Loss_clf1: 0.0185, Loss_clf2: 0.0158, Loss_discrepancy: 0.0133
Train - Iteration 450: 	Loss_clf1: 0.0220, Loss_clf2: 0.0203, Loss_discrepancy: 0.0111
Train - Epoch [4]: 		Loss_clf1: 0.0166, Loss_clf2: 0.0134, Loss_discrepancy: 0.0165
Test - Epoch [4]: Accuracy_clf1: 8.91%, Accuracy_clf2: 9.27%, Accuracy_ensemble: 9.06%
-----------------------------------------------------------------------------------------------

Train - Iteration 0: 	Loss_clf1: 0.0002, Loss_clf2: 0.0001, Loss_discrepancy: 0.0002
Train - Iteration 50: 	Loss_clf1: 0.0089, Loss_clf2: 0.0070, Loss_discrepancy: 0.0100
Train - Iteration 100: 	Loss_clf1: 0.0105, Loss_clf2: 0.0083, Loss_discrepancy: 0.0100
Train - Iteration 150: 	Loss_clf1: 0.0121, Loss_clf2: 0.0107, Loss_discrepancy: 0.0106
Train - Iteration 200: 	Loss_clf1: 0.0104, Loss_clf2: 0.0088, Loss_discrepancy: 0.0108
Train - Iteration 250: 	Loss_clf1: 0.0105, Loss_clf2: 0.0087, Loss_discrepancy: 0.0106
Train - Iteration 300: 	Loss_clf1: 0.0119, Loss_clf2: 0.0099, Loss_discrepancy: 0.0101
Train - Iteration 350: 	Loss_clf1: 0.0120, Loss_clf2: 0.0105, Loss_discrepancy: 0.0110
Train - Iteration 400: 	Loss_clf1: 0.0115, Loss_clf2: 0.0091, Loss_discrepancy: 0.0132
Train - Iteration 450: 	Loss_clf1: 0.0108, Loss_clf2: 0.0103, Loss_discrepancy: 0.0139
Train - Epoch [5]: 		Loss_clf1: 0.0109, Loss_clf2: 0.0092, Loss_discrepancy: 0.0112
Test - Epoch [5]: Accuracy_clf1: 8.72%, Accuracy_clf2: 9.33%, Accuracy_ensemble: 8.89%
-----------------------------------------------------------------------------------------------

Train - Iteration 0: 	Loss_clf1: 0.0004, Loss_clf2: 0.0006, Loss_discrepancy: 0.0003
Train - Iteration 50: 	Loss_clf1: 0.0078, Loss_clf2: 0.0068, Loss_discrepancy: 0.0141
Train - Iteration 100: 	Loss_clf1: 0.0091, Loss_clf2: 0.0071, Loss_discrepancy: 0.0170
Train - Iteration 150: 	Loss_clf1: 0.0108, Loss_clf2: 0.0099, Loss_discrepancy: 0.0185
Train - Iteration 200: 	Loss_clf1: 0.0102, Loss_clf2: 0.0087, Loss_discrepancy: 0.0200
Train - Iteration 250: 	Loss_clf1: 0.0107, Loss_clf2: 0.0088, Loss_discrepancy: 0.0186
Train - Iteration 300: 	Loss_clf1: 0.0095, Loss_clf2: 0.0093, Loss_discrepancy: 0.0153
Train - Iteration 350: 	Loss_clf1: 0.0123, Loss_clf2: 0.0093, Loss_discrepancy: 0.0158
Train - Iteration 400: 	Loss_clf1: 0.0086, Loss_clf2: 0.0080, Loss_discrepancy: 0.0155
Train - Iteration 450: 	Loss_clf1: 0.0087, Loss_clf2: 0.0080, Loss_discrepancy: 0.0139
Train - Epoch [6]: 		Loss_clf1: 0.0097, Loss_clf2: 0.0085, Loss_discrepancy: 0.0163
Test - Epoch [6]: Accuracy_clf1: 8.80%, Accuracy_clf2: 9.26%, Accuracy_ensemble: 8.89%
-----------------------------------------------------------------------------------------------

Train - Iteration 0: 	Loss_clf1: 0.0002, Loss_clf2: 0.0001, Loss_discrepancy: 0.0002
Train - Iteration 50: 	Loss_clf1: 0.0077, Loss_clf2: 0.0060, Loss_discrepancy: 0.0116
Train - Iteration 100: 	Loss_clf1: 0.0054, Loss_clf2: 0.0059, Loss_discrepancy: 0.0116
Train - Iteration 150: 	Loss_clf1: 0.0072, Loss_clf2: 0.0069, Loss_discrepancy: 0.0108
Train - Iteration 200: 	Loss_clf1: 0.0090, Loss_clf2: 0.0080, Loss_discrepancy: 0.0110
Train - Iteration 250: 	Loss_clf1: 0.0076, Loss_clf2: 0.0068, Loss_discrepancy: 0.0117
Train - Iteration 300: 	Loss_clf1: 0.0071, Loss_clf2: 0.0065, Loss_discrepancy: 0.0116
Train - Iteration 350: 	Loss_clf1: 0.0076, Loss_clf2: 0.0066, Loss_discrepancy: 0.0117
Train - Iteration 400: 	Loss_clf1: 0.0086, Loss_clf2: 0.0081, Loss_discrepancy: 0.0132
Train - Iteration 450: 	Loss_clf1: 0.0106, Loss_clf2: 0.0111, Loss_discrepancy: 0.0151
Train - Epoch [7]: 		Loss_clf1: 0.0079, Loss_clf2: 0.0073, Loss_discrepancy: 0.0121
Test - Epoch [7]: Accuracy_clf1: 9.31%, Accuracy_clf2: 10.49%, Accuracy_ensemble: 9.57%
-----------------------------------------------------------------------------------------------

Train - Iteration 0: 	Loss_clf1: 0.0001, Loss_clf2: 0.0001, Loss_discrepancy: 0.0004
Train - Iteration 50: 	Loss_clf1: 0.0060, Loss_clf2: 0.0052, Loss_discrepancy: 0.0181
Train - Iteration 100: 	Loss_clf1: 0.0062, Loss_clf2: 0.0066, Loss_discrepancy: 0.0216
Train - Iteration 150: 	Loss_clf1: 0.0083, Loss_clf2: 0.0087, Loss_discrepancy: 0.0168
Train - Iteration 200: 	Loss_clf1: 0.0067, Loss_clf2: 0.0068, Loss_discrepancy: 0.0159
Train - Iteration 250: 	Loss_clf1: 0.0085, Loss_clf2: 0.0083, Loss_discrepancy: 0.0165
Train - Iteration 300: 	Loss_clf1: 0.0090, Loss_clf2: 0.0089, Loss_discrepancy: 0.0165
Train - Iteration 350: 	Loss_clf1: 0.0075, Loss_clf2: 0.0083, Loss_discrepancy: 0.0163
Train - Iteration 400: 	Loss_clf1: 0.0058, Loss_clf2: 0.0069, Loss_discrepancy: 0.0184
Train - Iteration 450: 	Loss_clf1: 0.0094, Loss_clf2: 0.0104, Loss_discrepancy: 0.0189
Train - Epoch [8]: 		Loss_clf1: 0.0075, Loss_clf2: 0.0078, Loss_discrepancy: 0.0178
