nohup: ignoring input
Using downloaded and verified file: ./data/SVHN/greyscale/raw/train/train_32x32.mat
Using downloaded and verified file: ./data/SVHN/greyscale/raw/test/test_32x32.mat
Train - Iteration 0: 	Loss_clf1: 0.0418, Loss_clf2: 0.0447, Loss_discrepancy: 0.0011
Train - Iteration 50: 	Loss_clf1: 3.9177, Loss_clf2: 3.9221, Loss_discrepancy: 0.0796
Train - Iteration 100: 	Loss_clf1: 3.1529, Loss_clf2: 3.1450, Loss_discrepancy: 0.1226
Train - Iteration 150: 	Loss_clf1: 2.9592, Loss_clf2: 2.9420, Loss_discrepancy: 0.1162
Train - Iteration 200: 	Loss_clf1: 2.8398, Loss_clf2: 2.8680, Loss_discrepancy: 0.1125
Train - Iteration 250: 	Loss_clf1: 2.8074, Loss_clf2: 2.7980, Loss_discrepancy: 0.1045
Train - Iteration 300: 	Loss_clf1: 2.7483, Loss_clf2: 2.7185, Loss_discrepancy: 0.0868
Train - Iteration 350: 	Loss_clf1: 2.7386, Loss_clf2: 2.6809, Loss_discrepancy: 0.0779
Train - Iteration 400: 	Loss_clf1: 2.7084, Loss_clf2: 2.6878, Loss_discrepancy: 0.0741
Train - Iteration 450: 	Loss_clf1: 2.6340, Loss_clf2: 2.6656, Loss_discrepancy: 0.0690
Train - Epoch [1]: 		Loss_clf1: 2.9301, Loss_clf2: 2.9222, Loss_discrepancy: 0.0923
Test - Epoch [1]: Accuracy_clf1: 11.50%, Accuracy_clf2: 13.64%, Accuracy_ensemble: 11.26%
-----------------------------------------------------------------------------------------------

Train - Iteration 0: 	Loss_clf1: 0.0508, Loss_clf2: 0.0478, Loss_discrepancy: 0.0014
Train - Iteration 50: 	Loss_clf1: 2.5566, Loss_clf2: 2.5580, Loss_discrepancy: 0.0602
Train - Iteration 100: 	Loss_clf1: 2.5495, Loss_clf2: 2.5730, Loss_discrepancy: 0.0672
Train - Iteration 150: 	Loss_clf1: 2.4571, Loss_clf2: 2.4797, Loss_discrepancy: 0.0727
Train - Iteration 200: 	Loss_clf1: 2.4685, Loss_clf2: 2.4763, Loss_discrepancy: 0.0668
Train - Iteration 250: 	Loss_clf1: 2.5434, Loss_clf2: 2.4744, Loss_discrepancy: 0.0660
Train - Iteration 300: 	Loss_clf1: 2.5222, Loss_clf2: 2.5214, Loss_discrepancy: 0.0687
Train - Iteration 350: 	Loss_clf1: 2.4537, Loss_clf2: 2.5093, Loss_discrepancy: 0.0658
Train - Iteration 400: 	Loss_clf1: 2.5121, Loss_clf2: 2.4300, Loss_discrepancy: 0.0571
Train - Iteration 450: 	Loss_clf1: 2.5329, Loss_clf2: 2.4107, Loss_discrepancy: 0.0557
Train - Epoch [2]: 		Loss_clf1: 2.5120, Loss_clf2: 2.4915, Loss_discrepancy: 0.0641
Test - Epoch [2]: Accuracy_clf1: 9.69%, Accuracy_clf2: 13.49%, Accuracy_ensemble: 11.51%
-----------------------------------------------------------------------------------------------

Train - Iteration 0: 	Loss_clf1: 0.0453, Loss_clf2: 0.0456, Loss_discrepancy: 0.0013
Train - Iteration 50: 	Loss_clf1: 2.4883, Loss_clf2: 2.4366, Loss_discrepancy: 0.0601
Train - Iteration 100: 	Loss_clf1: 2.4999, Loss_clf2: 2.4643, Loss_discrepancy: 0.0560
Train - Iteration 150: 	Loss_clf1: 2.4749, Loss_clf2: 2.4603, Loss_discrepancy: 0.0688
Train - Iteration 200: 	Loss_clf1: 2.4389, Loss_clf2: 2.4894, Loss_discrepancy: 0.0616
Train - Iteration 250: 	Loss_clf1: 2.4332, Loss_clf2: 2.5566, Loss_discrepancy: 0.0567
Train - Iteration 300: 	Loss_clf1: 2.4047, Loss_clf2: 2.5331, Loss_discrepancy: 0.0481
Train - Iteration 350: 	Loss_clf1: 2.3966, Loss_clf2: 2.5989, Loss_discrepancy: 0.0497
Train - Iteration 400: 	Loss_clf1: 2.3865, Loss_clf2: 2.5342, Loss_discrepancy: 0.0545
Train - Iteration 450: 	Loss_clf1: 2.4277, Loss_clf2: 2.5292, Loss_discrepancy: 0.0458
Train - Epoch [3]: 		Loss_clf1: 2.4374, Loss_clf2: 2.5104, Loss_discrepancy: 0.0553
Test - Epoch [3]: Accuracy_clf1: 9.36%, Accuracy_clf2: 11.95%, Accuracy_ensemble: 11.14%
-----------------------------------------------------------------------------------------------

Train - Iteration 0: 	Loss_clf1: 0.0487, Loss_clf2: 0.0477, Loss_discrepancy: 0.0009
Train - Iteration 50: 	Loss_clf1: 2.4217, Loss_clf2: 2.4908, Loss_discrepancy: 0.0502
Train - Iteration 100: 	Loss_clf1: 2.4443, Loss_clf2: 2.4426, Loss_discrepancy: 0.0479
Train - Iteration 150: 	Loss_clf1: 2.3822, Loss_clf2: 2.5645, Loss_discrepancy: 0.0435
Train - Iteration 200: 	Loss_clf1: 2.3781, Loss_clf2: 2.5608, Loss_discrepancy: 0.0312
Train - Iteration 250: 	Loss_clf1: 2.3893, Loss_clf2: 2.5452, Loss_discrepancy: 0.0319
Train - Iteration 300: 	Loss_clf1: 2.3884, Loss_clf2: 2.4858, Loss_discrepancy: 0.0308
Train - Iteration 350: 	Loss_clf1: 2.3676, Loss_clf2: 2.5123, Loss_discrepancy: 0.0308
