nohup: ignoring input
Using downloaded and verified file: ./data/SVHN/color/raw/train/train_32x32.mat
Using downloaded and verified file: ./data/SVHN/color/raw/test/test_32x32.mat
Train - Iteration 0: 	Loss_clf1: 0.0354, Loss_clf2: 0.0349, Loss_discrepancy: 0.0007
Train - Iteration 50: 	Loss_clf1: 0.4812, Loss_clf2: 0.4805, Loss_discrepancy: 0.0163
Train - Iteration 100: 	Loss_clf1: 0.2249, Loss_clf2: 0.2273, Loss_discrepancy: 0.0107
Train - Iteration 150: 	Loss_clf1: 0.2059, Loss_clf2: 0.2039, Loss_discrepancy: 0.0116
Train - Iteration 200: 	Loss_clf1: 0.1780, Loss_clf2: 0.1752, Loss_discrepancy: 0.0112
Train - Iteration 250: 	Loss_clf1: 0.1555, Loss_clf2: 0.1558, Loss_discrepancy: 0.0114
Train - Iteration 300: 	Loss_clf1: 0.1616, Loss_clf2: 0.1627, Loss_discrepancy: 0.0131
Train - Iteration 350: 	Loss_clf1: 0.1547, Loss_clf2: 0.1527, Loss_discrepancy: 0.0128
Train - Iteration 400: 	Loss_clf1: 0.1422, Loss_clf2: 0.1412, Loss_discrepancy: 0.0124
Train - Iteration 450: 	Loss_clf1: 0.1405, Loss_clf2: 0.1415, Loss_discrepancy: 0.0129
Train - Epoch [1]: 		Loss_clf1: 0.2064, Loss_clf2: 0.2058, Loss_discrepancy: 0.0125
Test - Epoch [1]: Accuracy_clf1: 15.89%, Accuracy_clf2: 15.76%, Accuracy_ensemble: 15.79%
-----------------------------------------------------------------------------------------------

Train - Iteration 0: 	Loss_clf1: 0.0031, Loss_clf2: 0.0033, Loss_discrepancy: 0.0003
Train - Iteration 50: 	Loss_clf1: 0.1209, Loss_clf2: 0.1190, Loss_discrepancy: 0.0122
Train - Iteration 100: 	Loss_clf1: 0.1391, Loss_clf2: 0.1384, Loss_discrepancy: 0.0108
Train - Iteration 150: 	Loss_clf1: 0.1351, Loss_clf2: 0.1342, Loss_discrepancy: 0.0097
Train - Iteration 200: 	Loss_clf1: 0.1105, Loss_clf2: 0.1105, Loss_discrepancy: 0.0110
Train - Iteration 250: 	Loss_clf1: 0.1400, Loss_clf2: 0.1405, Loss_discrepancy: 0.0096
