nohup: ignoring input
Using downloaded and verified file: ./data/SVHN/color/raw/train/train_32x32.mat
Using downloaded and verified file: ./data/SVHN/color/raw/test/test_32x32.mat
Train - Iteration 0: 	Loss_clf1: 0.0450, Loss_clf2: 0.0451, Loss_discrepancy: 0.0008
Train - Iteration 50: 	Loss_clf1: 0.6508, Loss_clf2: 0.6460, Loss_discrepancy: 0.0319
Train - Iteration 100: 	Loss_clf1: 0.1902, Loss_clf2: 0.1865, Loss_discrepancy: 0.0236
Train - Iteration 150: 	Loss_clf1: 0.1401, Loss_clf2: 0.1406, Loss_discrepancy: 0.0195
Train - Iteration 200: 	Loss_clf1: 0.1120, Loss_clf2: 0.1105, Loss_discrepancy: 0.0167
Train - Iteration 250: 	Loss_clf1: 0.0909, Loss_clf2: 0.0893, Loss_discrepancy: 0.0165
Train - Iteration 300: 	Loss_clf1: 0.0886, Loss_clf2: 0.0887, Loss_discrepancy: 0.0159
Train - Iteration 350: 	Loss_clf1: 0.0844, Loss_clf2: 0.0838, Loss_discrepancy: 0.0161
Train - Iteration 400: 	Loss_clf1: 0.0775, Loss_clf2: 0.0784, Loss_discrepancy: 0.0169
Train - Iteration 450: 	Loss_clf1: 0.0738, Loss_clf2: 0.0739, Loss_discrepancy: 0.0179
Train - Epoch [1]: 		Loss_clf1: 0.1686, Loss_clf2: 0.1673, Loss_discrepancy: 0.0194
Test - Epoch [1]: Accuracy_clf1: 17.74%, Accuracy_clf2: 17.67%, Accuracy_ensemble: 17.69%
-----------------------------------------------------------------------------------------------

Train - Iteration 0: 	Loss_clf1: 0.0015, Loss_clf2: 0.0013, Loss_discrepancy: 0.0003
Train - Iteration 50: 	Loss_clf1: 0.0638, Loss_clf2: 0.0633, Loss_discrepancy: 0.0167
Train - Iteration 100: 	Loss_clf1: 0.0678, Loss_clf2: 0.0675, Loss_discrepancy: 0.0176
Train - Iteration 150: 	Loss_clf1: 0.0639, Loss_clf2: 0.0649, Loss_discrepancy: 0.0187
Train - Iteration 200: 	Loss_clf1: 0.0566, Loss_clf2: 0.0566, Loss_discrepancy: 0.0184
Train - Iteration 250: 	Loss_clf1: 0.0679, Loss_clf2: 0.0668, Loss_discrepancy: 0.0208
Train - Iteration 300: 	Loss_clf1: 0.0547, Loss_clf2: 0.0549, Loss_discrepancy: 0.0201
Train - Iteration 350: 	Loss_clf1: 0.0657, Loss_clf2: 0.0678, Loss_discrepancy: 0.0201
Train - Iteration 400: 	Loss_clf1: 0.0572, Loss_clf2: 0.0583, Loss_discrepancy: 0.0218
