nohup: ignoring input
Using downloaded and verified file: ./data/SVHN/raw/train/train_32x32.mat
Using downloaded and verified file: ./data/SVHN/raw/test/test_32x32.mat
Train - Iteration 0: 	Loss_clf1: 0.0321, Loss_clf2: 0.0334, Loss_discrepancy: 0.0007
Train - Iteration 50: 	Loss_clf1: 0.9437, Loss_clf2: 0.9451, Loss_discrepancy: 0.0154
Train - Iteration 100: 	Loss_clf1: 0.4773, Loss_clf2: 0.4784, Loss_discrepancy: 0.0086
Train - Iteration 150: 	Loss_clf1: 0.4638, Loss_clf2: 0.4643, Loss_discrepancy: 0.0079
Train - Iteration 200: 	Loss_clf1: 0.4142, Loss_clf2: 0.4137, Loss_discrepancy: 0.0076
Train - Iteration 250: 	Loss_clf1: 0.4218, Loss_clf2: 0.4218, Loss_discrepancy: 0.0077
Train - Iteration 300: 	Loss_clf1: 0.3892, Loss_clf2: 0.3898, Loss_discrepancy: 0.0083
Train - Iteration 350: 	Loss_clf1: 0.3623, Loss_clf2: 0.3612, Loss_discrepancy: 0.0092
Train - Iteration 400: 	Loss_clf1: 0.3493, Loss_clf2: 0.3500, Loss_discrepancy: 0.0091
Train - Iteration 450: 	Loss_clf1: 0.3265, Loss_clf2: 0.3276, Loss_discrepancy: 0.0099
Train - Epoch [1]: 		Loss_clf1: 0.4593, Loss_clf2: 0.4598, Loss_discrepancy: 0.0094
Test - Epoch [1]: Accuracy_clf1: 75.27%, Accuracy_clf2: 74.74%, Accuracy_ensemble: 74.91%
-----------------------------------------------------------------------------------------------

Train - Iteration 0: 	Loss_clf1: 0.0062, Loss_clf2: 0.0062, Loss_discrepancy: 0.0002
Train - Iteration 50: 	Loss_clf1: 0.3129, Loss_clf2: 0.3150, Loss_discrepancy: 0.0090
Train - Iteration 100: 	Loss_clf1: 0.3199, Loss_clf2: 0.3211, Loss_discrepancy: 0.0096
Train - Iteration 150: 	Loss_clf1: 0.3188, Loss_clf2: 0.3184, Loss_discrepancy: 0.0090
Train - Iteration 200: 	Loss_clf1: 0.3208, Loss_clf2: 0.3220, Loss_discrepancy: 0.0087
Train - Iteration 250: 	Loss_clf1: 0.2994, Loss_clf2: 0.2981, Loss_discrepancy: 0.0091
Train - Iteration 300: 	Loss_clf1: 0.3134, Loss_clf2: 0.3143, Loss_discrepancy: 0.0092
Train - Iteration 350: 	Loss_clf1: 0.3108, Loss_clf2: 0.3121, Loss_discrepancy: 0.0092
Train - Iteration 400: 	Loss_clf1: 0.3010, Loss_clf2: 0.3008, Loss_discrepancy: 0.0085
Train - Iteration 450: 	Loss_clf1: 0.3012, Loss_clf2: 0.2997, Loss_discrepancy: 0.0088
Train - Epoch [2]: 		Loss_clf1: 0.3106, Loss_clf2: 0.3110, Loss_discrepancy: 0.0090
Test - Epoch [2]: Accuracy_clf1: 77.50%, Accuracy_clf2: 76.80%, Accuracy_ensemble: 77.21%
-----------------------------------------------------------------------------------------------

Train - Iteration 0: 	Loss_clf1: 0.0049, Loss_clf2: 0.0052, Loss_discrepancy: 0.0002
Train - Iteration 50: 	Loss_clf1: 0.2734, Loss_clf2: 0.2732, Loss_discrepancy: 0.0086
Train - Iteration 100: 	Loss_clf1: 0.2688, Loss_clf2: 0.2674, Loss_discrepancy: 0.0084
Train - Iteration 150: 	Loss_clf1: 0.2778, Loss_clf2: 0.2781, Loss_discrepancy: 0.0081
Train - Iteration 200: 	Loss_clf1: 0.2935, Loss_clf2: 0.2942, Loss_discrepancy: 0.0075
Train - Iteration 250: 	Loss_clf1: 0.2841, Loss_clf2: 0.2830, Loss_discrepancy: 0.0082
Train - Iteration 300: 	Loss_clf1: 0.2715, Loss_clf2: 0.2716, Loss_discrepancy: 0.0075
Train - Iteration 350: 	Loss_clf1: 0.2987, Loss_clf2: 0.2989, Loss_discrepancy: 0.0075
Train - Iteration 400: 	Loss_clf1: 0.3059, Loss_clf2: 0.3059, Loss_discrepancy: 0.0077
Train - Iteration 450: 	Loss_clf1: 0.2810, Loss_clf2: 0.2816, Loss_discrepancy: 0.0075
Train - Epoch [3]: 		Loss_clf1: 0.2845, Loss_clf2: 0.2844, Loss_discrepancy: 0.0079
Test - Epoch [3]: Accuracy_clf1: 82.79%, Accuracy_clf2: 82.87%, Accuracy_ensemble: 83.01%
-----------------------------------------------------------------------------------------------

Train - Iteration 0: 	Loss_clf1: 0.0053, Loss_clf2: 0.0053, Loss_discrepancy: 0.0001
Train - Iteration 50: 	Loss_clf1: 0.2444, Loss_clf2: 0.2446, Loss_discrepancy: 0.0074
